ID,Group,round,Decmaps,Decpics,Expltime,Dectime_interval,Dectimes,Payoffs,prev_n_selected_times,prev_n_avg_payoff,Dectimes_interval
202508,Lc,12,"[330, 302, 340, 238, 94, 301, 118, 290, 123, 132, 312, 97, 125, 359, 233, 240, 105, 222, 342, 88]","[94, 222, 88, 312]","[0, 0, 24.589999999999996, 28.88, 0, 20.400000000000002, 0, 0, 162.16000000000003, 0, 0, 0, 0, 0, 0, 0, 3.21, 0, 0, 0]",,"[54267.244, 54283.178, 54292.475, 54296.498, 54302.355]","[5, 6, 5, 4]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 4.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0]","[15.93, 9.3, 4.02, 5.86]"
202508,Lc,13,"[332, 61, 105, 207, 88, 37, 327, 343, 128, 117, 188, 353, 93, 191, 139, 73, 195, 56, 64, 126]","[353, 343, 327, 332]","[0, 0, 3.21, 0, 0, 0, 0, 52.330000000000005, 1.31, 0, 0, 0, 0, 0, 0, 0, 29.949999999999996, 0.74, 0, 0]",,"[54487.285, 54513.387, 54514.058, 54514.618, 54515.626]","[3, 3, 3, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[26.1, 0.67, 0.56, 1.01]"
202508,Lc,14,"[298, 251, 36, 269, 272, 25, 158, 175, 245, 230, 324, 262, 27, 306, 240, 177, 309, 145, 22, 256]","[298, 230, 251, 245]","[0, 0, 0, 29.7, 0, 0, 0, 18.939999999999998, 0, 35.74, 0, 0, 0, 13.46, 0, 0, 0, 0, 0.98, 0]",,"[54517.724, 54527.332, 54528.676, 54531.046, 54535.004]","[4, 6, 6, 6]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[9.61, 1.34, 2.37, 3.96]"
202508,Lc,15,"[312, 250, 149, 161, 353, 251, 127, 137, 348, 138, 167, 114, 314, 218, 243, 180, 339, 336, 303, 307]","[307, 312, 251, 314]","[0, 0, 53.56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.59, 0, 0, 0, 25.630000000000003, 6.279999999999999, 0]",,"[55183.151, 55201.721, 55204.206, 55205.924, 55219.38]","[4, 4, 6, 4]","[2, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[4.0, 0.0, 0.0, 0.0, 3.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[18.57, 2.49, 1.72, 13.46]"
202508,Lc,16,"[36, 85, 44, 257, 13, 203, 285, 97, 54, 210, 31, 267, 14, 94, 277, 63, 48, 78, 191, 184]","[203, 210, 94, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 2.81, 0, 0, 1.35, 3.1799999999999997, 0, 0, 0, 0, 91.33000000000001, 0, 12.35]",,"[55222.275, 55255.899, 55265.291, 55267.754, 55272.538]","[6, 6, 5, 6]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[33.62, 9.39, 2.46, 4.78]"
202508,Lc,17,"[344, 206, 181, 342, 170, 350, 51, 268, 192, 196, 279, 145, 280, 156, 66, 48, 331, 282, 59, 162]","[206, 192, 196, 181]","[0, 0, 0, 0, 1.52, 0, 1.34, 0, 0, 13.73, 0, 0, 65.9, 0, 0, 0, 1.59, 0, 0, 0]",,"[55456.941, 55467.647, 55468.614, 55469.518, 55470.432]","[6, 6, 6, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10.71, 0.97, 0.9, 0.91]"
202508,Lc,18,"[104, 93, 220, 109, 226, 20, 99, 7, 83, 301, 314, 142, 18, 233, 24, 290, 232, 134, 313, 130]","[93, 99, 83, 104]","[0, 0, 0, 0, 0, 0, 17.57, 13.86, 0, 20.400000000000002, 0, 0, 0, 0, 0, 0, 127.32, 3.6500000000000004, 0, 0]",,"[55471.95, 55481.408, 55482.72, 55485.871, 55490.294]","[5, 5, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0]","[9.46, 1.31, 3.15, 4.42]"
202508,Lc,19,"[181, 272, 180, 173, 53, 46, 343, 282, 347, 210, 327, 171, 330, 208, 270, 151, 190, 71, 65, 278]","[190, 210, 208, 181]","[0, 0, 0, 0, 0, 5.66, 52.330000000000005, 0, 0, 0, 0, 37.55, 0, 0, 0, 0, 65.85000000000001, 0, 0, 11.510000000000002]",,"[55727.665, 55736.258, 55737.043, 55737.603, 55738.859]","[6, 6, 6, 6]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 6.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[8.59, 0.78, 0.56, 1.26]"
202508,Lc,20,"[139, 97, 220, 90, 311, 224, 100, 227, 323, 250, 124, 299, 19, 102, 22, 15, 130, 133, 318, 27]","[100, 224, 102, 97]","[0, 0, 0, 0, 0, 9.219999999999999, 16.57, 0, 0, 0, 0, 7.800000000000001, 0, 0, 0.98, 0, 0, 0, 0, 0]",,"[55740.396, 55749.669, 55750.898, 55752.314, 55759.065]","[5, 6, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[9.27, 1.23, 1.42, 6.75]"
202508,Lc,21,"[110, 140, 1, 290, 19, 316, 309, 206, 201, 148, 17, 200, 153, 205, 154, 9, 142, 179, 139, 302]","[205, 316, 206, 201]","[0, 24.9, 0, 0, 0, 5.869999999999999, 0, 0, 0, 53.76, 2.13, 0, 0, 11.370000000000001, 0, 0, 0, 0, 0, 0]",,"[56135.009, 56161.625, 56163.121, 56166.841, 56169.048]","[6, 4, 6, 6]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[26.62, 1.5, 3.72, 2.21]"
202508,Lc,22,"[60, 75, 268, 64, 347, 52, 246, 284, 341, 272, 275, 59, 226, 82, 108, 338, 77, 238, 329, 252]","[77, 108, 75, 252]","[100.63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.39, 13.139999999999999, 28.88, 0, 0]",,"[56170.688, 56184.129, 56185.968, 56187.193, 56189.784]","[5, 5, 5, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[13.44, 1.84, 1.22, 2.59]"
202508,Lc,23,"[248, 354, 167, 345, 318, 243, 339, 145, 302, 332, 235, 266, 161, 290, 275, 303, 223, 172, 287, 279]","[248, 223, 235, 303]","[0, 0, 0, 0.74, 0, 0, 0, 0, 0, 0, 7.470000000000001, 0.97, 0, 0, 0, 6.279999999999999, 0, 7.4, 0, 0]",,"[56384.637, 56396.917, 56398.175, 56402.669, 56405.694]","[6, 6, 6, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[12.28, 1.26, 4.49, 3.03]"
202508,Lc,24,"[110, 94, 71, 101, 203, 185, 59, 28, 31, 25, 85, 123, 93, 26, 54, 204, 52, 144, 109, 197]","[197, 185, 204, 101]","[0, 0, 0, 7.5600000000000005, 0, 0, 0, 2.29, 0, 0, 0, 162.16000000000003, 0, 0, 2.81, 0, 0, 0, 0, 23.44]",,"[56407.701, 56418.621, 56423.342, 56426.35, 56430.695]","[6, 6, 6, 5]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0.0, 5.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10.92, 4.72, 3.01, 4.35]"
202508,Lc,25,"[312, 2, 264, 277, 247, 279, 304, 26, 246, 311, 298, 158, 286, 148, 34, 156, 1, 145, 217, 252]","[247, 304, 312, 298]","[0, 0, 0, 0, 0, 0, 15.68, 0, 0, 0, 0, 0, 0.81, 53.76, 14.32, 0, 0, 0, 31.15, 0]",,"[56633.137, 56685.013, 56685.559, 56687.325, 56691.438]","[6, 4, 4, 4]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0]","[51.88, 0.55, 1.77, 4.11]"
202508,Lc,26,"[53, 93, 355, 109, 143, 37, 116, 137, 200, 354, 73, 329, 182, 201, 55, 77, 209, 83, 358, 63]","[73, 182, 209, 200]","[0, 0, 0, 0, 0.78, 0, 0, 0, 0, 0, 0, 0, 20.98, 0, 1.5, 13.139999999999999, 0, 0, 29.320000000000004, 0]",,"[56693.245, 56709.267, 56711.156, 56712.332, 56715.621]","[5, 6, 6, 6]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]","[0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 5.0, 0.0, 5.0, 0.0, 0.0]","[16.02, 1.89, 1.18, 3.29]"
202508,Lc,27,"[114, 331, 293, 239, 233, 299, 109, 87, 308, 307, 80, 251, 95, 347, 128, 352, 344, 126, 220, 104]","[104, 220, 87, 80]","[0, 1.59, 0, 16.05, 0, 7.800000000000001, 0, 0, 0, 0, 50.690000000000005, 0, 0, 0, 1.31, 0, 0, 0, 0, 0]",,"[56931.028, 56951.812, 56953.244, 56956.079, 56959.972]","[5, 6, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0]","[20.78, 1.43, 2.83, 3.89]"
202508,Lc,28,"[150, 192, 46, 285, 43, 162, 211, 44, 18, 269, 19, 7, 4, 191, 279, 181, 39, 168, 178, 262]","[191, 181, 192, 211]","[226.41, 0, 5.66, 0, 0, 0, 465.8, 0, 0, 29.7, 0, 13.86, 0, 0, 0, 0, 0, 0, 0, 0]",,"[56961.78, 56971.453, 56972.59, 56974.508, 56975.828]","[6, 6, 6, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0]","[9.67, 1.14, 1.92, 1.32]"
202508,Lc,29,"[193, 151, 59, 168, 7, 259, 270, 38, 183, 31, 15, 163, 206, 10, 288, 282, 154, 203, 53, 67]","[183, 206, 203, 193]","[66.84, 0, 0, 0, 13.86, 71.42, 0, 1.28, 0, 0, 0, 171.07999999999998, 0, 0, 0, 0, 0, 0, 0, 0]",,"[57160.352, 57169.72, 57170.609, 57172.016, 57174.44]","[6, 6, 6, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[9.37, 0.89, 1.41, 2.42]"
202508,Lc,30,"[226, 92, 130, 124, 75, 305, 334, 330, 95, 90, 231, 228, 290, 331, 339, 311, 243, 119, 291, 141]","[90, 231, 95, 75]","[0, 27.21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.91, 0, 1.59, 0, 0, 0, 6.64, 7.779999999999999, 0]",,"[57175.977, 57185.184, 57185.784, 57187.129, 57189.843]","[5, 6, 5, 5]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[9.21, 0.6, 1.35, 2.71]"
202508,Lc,31,"[341, 192, 185, 254, 42, 277, 64, 53, 193, 352, 67, 263, 79, 76, 353, 102, 87, 287, 346, 181]","[181, 192, 185, 193]","[0, 0, 0, 159.54, 16.560000000000002, 0, 0, 0, 66.84, 0, 0, 0, 0, 19.07, 0, 0, 0, 0, 14.830000000000002, 0]",,"[57374.796, 57388.839, 57391.279, 57394.51, 57395.743]","[6, 6, 6, 6]","[0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[0.0, 6.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 6.0]","[14.04, 2.44, 3.23, 1.23]"
202508,Lc,32,"[311, 122, 112, 173, 233, 309, 137, 4, 295, 228, 220, 147, 248, 9, 178, 305, 169, 36, 29, 144]","[295, 248, 220, 233]","[0, 0, 0, 0, 0, 0, 0, 0, 18.279999999999998, 5.91, 0, 2.06, 0, 0, 0, 0, 0, 0, 2.67, 0]",,"[57397.006, 57412.967, 57415.751, 57417.286, 57429.711]","[4, 6, 6, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[15.96, 2.78, 1.54, 12.43]"
202508,Lc,33,"[92, 75, 18, 24, 4, 122, 132, 83, 192, 205, 209, 39, 93, 44, 65, 47, 30, 113, 201, 110]","[92, 83, 205, 93]","[27.21, 0, 0, 0, 0, 0, 0, 0, 0, 11.370000000000001, 0, 0, 0, 0, 0, 58.870000000000005, 1.77, 1.49, 0, 0]",,"[57615.183, 57634.93, 57636.138, 57637.85, 57641.747]","[5, 5, 6, 5]","[0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[19.75, 1.21, 1.71, 3.9]"
202508,Lc,34,"[275, 342, 276, 145, 300, 349, 344, 323, 255, 233, 154, 252, 163, 263, 156, 307, 352, 247, 238, 293]","[307, 252, 300, 247]","[0, 0, 0, 0, 371.65000000000003, 31.910000000000004, 0, 0, 0, 0, 0, 0, 171.07999999999998, 0, 0, 0, 0, 0, 28.88, 0]",,"[57643.537, 57660.602, 57670.396, 57672.618, 57677.508]","[4, 6, 4, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0]","[17.07, 9.79, 2.22, 4.89]"
202509,Hc,1,"[88, 102, 85, 126, 53, 344, 243, 113, 245, 69, 221, 66, 101, 346, 125, 354, 50, 233, 141, 359]","[126, 113, 125, 141]","[0, 0, 0, 0, 0, 0, 0, 5.73, 0, 1.31, 3.36, 0, 4.7299999999999995, 0, 0, 0, 0, 0, 0, 0]",,"[53169.748, 53199.105, 53200.177, 53200.969, 53213.969]","[2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[29.36, 1.07, 0.79, 13.0]"
202509,Hc,2,"[167, 311, 29, 12, 173, 274, 172, 262, 255, 288, 207, 187, 192, 320, 313, 18, 177, 26, 289, 203]","[311, 26, 207, 289]","[0, 0, 0, 0, 0, 0, 2.33, 0, 0, 0, 0, 8.86, 0, 1.08, 0, 0, 0, 0, 0, 0]",,"[53220.205, 53296.056, 53298.035, 53299.693, 53303.771]","[4, 3, 6, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[75.85, 1.98, 1.66, 4.08]"
202509,Hc,3,"[344, 100, 137, 348, 43, 40, 144, 244, 39, 104, 234, 353, 250, 95, 57, 243, 119, 75, 328, 138]","[328, 353, 348, 344]","[0, 4.33, 0, 0, 0, 1.3, 0, 5.85, 0, 0, 0, 0, 0, 0, 0, 0, 1.1800000000000002, 0, 2.6799999999999997, 0]",,"[53497.228, 53586.508, 53587.545, 53588.724, 53589.911]","[3, 3, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[89.28, 1.04, 1.18, 1.19]"
202509,Hc,4,"[292, 210, 257, 162, 13, 277, 36, 189, 297, 308, 203, 18, 168, 214, 259, 154, 287, 171, 6, 293]","[162, 168, 171, 154]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16.409999999999997, 0]",,"[53592.238, 53676.124, 53678.913, 53685.162, 53688.065]","[5, 5, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[83.89, 2.79, 6.25, 2.9]"
202509,Hc,5,"[61, 191, 12, 134, 4, 69, 122, 32, 199, 156, 170, 192, 114, 53, 132, 196, 37, 154, 145, 1]","[4, 12, 32, 1]","[0, 0, 0, 26.6, 0, 1.31, 0, 3.16, 0, 0, 0.82, 0, 0, 0, 0, 3.69, 0, 0, 0, 0]",,"[53872.97, 53904.371, 53905.507, 53906.163, 53907.244]","[3, 3, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0]","[31.4, 1.14, 0.66, 1.08]"
202509,Hc,6,"[311, 285, 320, 225, 251, 75, 329, 280, 263, 276, 233, 93, 352, 324, 351, 298, 83, 359, 232, 99]","[75, 83, 93, 99]","[0, 0, 1.08, 0, 0, 0, 0, 112.21999999999998, 0, 0, 0, 0, 0, 0, 0.6, 0, 0, 0, 9.74, 4.01]",,"[53910.408, 54000.659, 54001.651, 54002.65, 54004.003]","[5, 5, 5, 5]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[90.25, 0.99, 1.0, 1.35]"
202509,Hc,7,"[153, 266, 182, 2, 279, 9, 160, 201, 173, 155, 215, 264, 63, 37, 39, 191, 68, 5, 287, 20]","[215, 182, 2, 191]","[0, 4.62, 0, 0, 0, 0, 53.58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.82, 2.98, 0, 0]",,"[54187.084, 54208.302, 54209.108, 54212.118, 54213.724]","[6, 6, 3, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[21.22, 0.81, 3.01, 1.61]"
202509,Hc,8,"[123, 350, 82, 222, 312, 116, 91, 102, 298, 355, 251, 293, 319, 341, 144, 109, 252, 326, 106, 217]","[312, 91, 298, 293]","[138.4, 0, 0, 0, 0, 0, 3.37, 0, 0, 0, 0, 0, 3.97, 0, 0, 0, 0, 0, 0, 3.3400000000000007]",,"[54218.198, 54273.548, 54274.707, 54276.185, 54280.577]","[4, 5, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[55.35, 1.16, 1.48, 4.39]"
202509,Hc,9,"[212, 261, 359, 177, 285, 344, 206, 178, 50, 57, 201, 66, 210, 260, 155, 268, 358, 160, 51, 347]","[212, 206, 201, 210]","[3.5599999999999996, 1.91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 288.36, 53.58, 0.99, 0]",,"[54471.991, 54515.662, 54516.122, 54516.986, 54524.204]","[6, 6, 6, 6]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[43.67, 0.46, 0.86, 7.22]"
202509,Hc,10,"[252, 289, 120, 91, 250, 313, 118, 301, 142, 88, 106, 114, 34, 241, 226, 87, 18, 297, 19, 12]","[0, 0, 0, 0]","[0, 0, 0, 3.37, 0, 0, 0, 178.71, 0, 0, 0, 0, 69.95, 3.3899999999999997, 0, 0, 0, 0, 0, 0]",,"[54537.262, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0.0, 4.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0]","[0, 0, 0, 0]"
202509,Hc,11,"[87, 120, 289, 114, 18, 313, 12, 106, 297, 226, 19, 34, 118, 301, 91, 142, 252, 88, 241, 250]","[18, 12, 34, 19]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69.95, 0, 178.71, 3.37, 0, 0, 0, 3.3899999999999997, 0]",,"[54540.982, 54571.751, 54572.635, 54574.923, 54579.716]","[3, 3, 3, 3]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[30.77, 0.88, 2.29, 4.79]"
202509,Hc,12,"[94, 93, 144, 3, 210, 44, 19, 53, 77, 121, 183, 12, 201, 106, 213, 59, 54, 117, 31, 116]","[93, 77, 106, 94]","[0, 0, 0, 26.61, 0, 0, 0, 0, 3.71, 1.46, 0, 0, 0, 0, 3.75, 0, 0.55, 0, 0, 0]",,"[54763.009, 54829.104, 54830.647, 54831.717, 54838.741]","[5, 5, 5, 5]","[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0]","[0.0, 5.0, 0.0, 0.0, 6.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 3.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[66.1, 1.54, 1.07, 7.02]"
